600, 600.0
600, 600.0
600, 600.0
601, 601.5
603, 603.0
604, 604.5
606, 606.0
607, 607.5
609, 609.0
610, 610.5
612, 612.0
613, 613.5
615, 615.0
616, 616.5
618, 618.0
619, 619.5
621, 621.0
622, 622.5
624, 624.0
625, 625.5
627, 627.0
628, 628.5
630, 630.0
631, 631.5
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
633, 633.0
